# codec in_bits encoded back_bits
e8m0 0ebd80b2 001d 0e800000
e8m0 a7f52610 004f 27800000
e8m0 61127ffd 00c2 61000000
e8m0 3303ea15 0066 33000000
e8m0 62549b8f 00c4 62000000
e8m0 44ad922e 0089 44800000
e8m0 1daca4f2 003b 1d800000
e8m0 dc85ee30 00b9 5c800000
e8m0 95859254 002b 15800000
e8m0 61861493 00c3 61800000
e8m0 28d9e176 0051 28800000
e8m0 fa409d65 00f4 7a000000
e8m0 e3a6f5a5 00c7 63800000
e8m0 0ebc6c8e 001d 0e800000
e8m0 15e29721 002b 15800000
e8m0 c5a3957d 008b 45800000
e8m0 f35430dc 00e6 73000000
e8m0 9909fd6d 0032 19000000
e8m0 14e155d0 0029 14800000
e8m0 07264ffa 000e 07000000
e8m0 8a6674aa 0014 0a000000
e8m0 1c1ad80d 0038 1c000000
e8m0 13cbc1e8 0027 13800000
e8m0 ff605977 00fe 7f000000
e8m0 bbbd49b4 0077 3b800000
e8m0 99c01076 0033 19800000
e8m0 ebf8fe0d 00d7 6b800000
e8m0 328399da 0065 32800000
e8m0 988c2e67 0031 18800000
e8m0 e3b61b73 00c7 63800000
e8m0 4acea600 0095 4a800000
e8m0 ee6643df 00dc 6e000000
e8m0 0a75575e 0014 0a000000
e8m0 a03d3c61 0040 20000000
e8m0 3c6a002a 0078 3c000000
e8m0 aaaf9bf5 0055 2a800000
e8m0 24d71e1c 0049 24800000
e8m0 516c2985 00a2 51000000
e8m0 17c26438 002f 17800000
e8m0 6efbd0a7 00dd 6e800000
e8m0 c4894bcc 0089 44800000
e8m0 db3b0c9c 00b6 5b000000
e8m0 368ea09e 006d 36800000
e8m0 7b965542 00f7 7b800000
e8m0 5c211e3a 00b8 5c000000
e8m0 47934739 008f 47800000
e8m0 c95c882d 0092 49000000
e8m0 8b66dfb1 0016 0b000000
e8m0 459e0258 008b 45800000
e8m0 5a714ffa 00b4 5a000000
e8m0 4ab416c9 0095 4a800000
e8m0 02e10914 0005 02800000
e8m0 81a005ca 0003 01800000
e8m0 631dd664 00c6 63000000
e8m0 54fdc53b 00a9 54800000
e8m0 4f55fc2b 009e 4f000000
e8m0 ab62cb89 0056 2b000000
e8m0 b60693c7 006c 36000000
e8m0 dd02d1ed 00ba 5d000000
e8m0 a93425a1 0052 29000000
e8m0 5fbb0043 00bf 5f800000
e8m0 91d61747 0023 11800000
e8m0 737e1165 00e6 73000000
e8m0 cbb78cac 0097 4b800000
e8m0 1f9afb32 003f 1f800000
e8m0 2e91c891 005d 2e800000
e8m0 51ac7649 00a3 51800000
e8m0 fe562d9f 00fc 7e000000
e8m0 d2bd7c38 00a5 52800000
e8m0 aa6a51c2 0054 2a000000
e8m0 f5f3c939 00eb 75800000
e8m0 dca20ff3 00b9 5c800000
e8m0 6dfc10fe 00db 6d800000
e8m0 3c099ed0 0078 3c000000
e8m0 0011ad87 0000 00000000
e8m0 f1a2a43f 00e3 71800000
e8m0 918b4bdf 0023 11800000
e8m0 bb3b0a6b 0076 3b000000
e8m0 52e2f4e4 00a5 52800000
e8m0 6ec24a3b 00dd 6e800000
e8m0 f3f0a34c 00e7 73800000
e8m0 d004d429 00a0 50000000
e8m0 26db3f5a 004d 26800000
e8m0 daae6741 00b5 5a800000
e8m0 90e36ac5 0021 10800000
e8m0 c68862c5 008d 46800000
e8m0 6114145a 00c2 61000000
e8m0 bcb32372 0079 3c800000
e8m0 ef763450 00de 6f000000
e8m0 9074c686 0020 10000000
e8m0 7dfa169f 00fb 7d800000
e8m0 3334b6c5 0066 33000000
e8m0 1bb789b5 0037 1b800000
e8m0 4bb603e5 0097 4b800000
e8m0 5d01cb1d 00ba 5d000000
e8m0 93596dfd 0026 13000000
e8m0 4ac10ce5 0095 4a800000
e8m0 cfc0643a 009f 4f800000
e8m0 faa93db2 00f5 7a800000
e8m0 93dc0799 0027 13800000
e8m0 2037824b 0040 20000000
e8m0 f171baf9 00e2 71000000
e8m0 f6d4b893 00ed 76800000
e8m0 c5858c17 008b 45800000
e8m0 34528e74 0068 34000000
e8m0 969bc9a4 002d 16800000
e8m0 e9d1323c 00d3 69800000
e8m0 6d7413b9 00da 6d000000
e8m0 83e27e29 0007 03800000
e8m0 6ab905ec 00d5 6a800000
e8m0 964637f3 002c 16000000
e8m0 d034611d 00a0 50000000
e8m0 99cc53de 0033 19800000
e8m0 5306218e 00a6 53000000
e8m0 d3f18a97 00a7 53800000
e8m0 56fcfe99 00ad 56800000
e8m0 b725cebd 006e 37000000
e8m0 aeb04d4f 005d 2e800000
e8m0 7d8f55e7 00fb 7d800000
e8m0 8ff5d0a5 001f 0f800000
e8m0 8723ce40 000e 07000000
e8m0 40ec4b82 0081 40800000
e8m0 212be8c7 0042 21000000
e8m0 20023096 0040 20000000
e8m0 491928cd 0092 49000000
e8m0 0c8b807c 0019 0c800000
e8m0 9441ddf8 0028 14000000
e8m0 7d883bc3 00fb 7d800000
e8m0 a37956c7 0046 23000000
e8m0 c003bc6f 0080 40000000
e8m0 65303c32 00ca 65000000
e8m0 b33755e8 0066 33000000
e8m0 22a5c3f6 0045 22800000
e8m0 e36b2fa9 00c6 63000000
e8m0 1bfd5ec0 0037 1b800000
e8m0 4d5a2689 009a 4d000000
e8m0 1d3bbe1a 003a 1d000000
e8m0 7c58e3b0 00f8 7c000000
e8m0 53975347 00a7 53800000
e8m0 677de476 00ce 67000000
e8m0 41e22b86 0083 41800000
e8m0 12bdd4a6 0025 12800000
e8m0 fc850061 00f9 7c800000
e8m0 88847f18 0011 08800000
e8m0 1ac6a55e 0035 1a800000
e8m0 83aa3ca6 0007 03800000
e8m0 5cf9e500 00b9 5c800000
e8m0 c3c56f27 0087 43800000
e8m0 0f1ba197 001e 0f000000
e8m0 f7346494 00ee 77000000
e8m0 f95422d6 00f2 79000000
e8m0 ac5f4816 0058 2c000000
e8m0 f7196d1a 00ee 77000000
e8m0 a2e6bd73 0045 22800000
e8m0 57694804 00ae 57000000
e8m0 26b70013 004d 26800000
e8m0 ace44eec 0059 2c800000
e8m0 60172cce 00c0 60000000
e8m0 d45eda5a 00a8 54000000
e8m0 85193055 000a 05000000
e8m0 cc7e6c5a 0098 4c000000
e8m0 b9caf4cd 0073 39800000
e8m0 6a4298fb 00d4 6a000000
e8m0 8df98ad7 001b 0d800000
e8m0 c3b753f8 0087 43800000
e8m0 31ea02af 0063 31800000
e8m0 4a5206f6 0094 4a000000
e8m0 107e361b 0020 10000000
e8m0 4315b7b2 0086 43000000
e8m0 0df53a00 001b 0d800000
e8m0 0f7c3bb2 001e 0f000000
e8m0 5e36fac3 00bc 5e000000
e8m0 c69266cd 008d 46800000
e8m0 cf5e5178 009e 4f000000
e8m0 f5ae8461 00eb 75800000
e8m0 6eb6c9e9 00dd 6e800000
e8m0 64f5505a 00c9 64800000
e8m0 1e7b76d1 003c 1e000000
e8m0 6636892c 00cc 66000000
e8m0 92430645 0024 12000000
e8m0 5648254d 00ac 56000000
e8m0 11913dc6 0023 11800000
e8m0 337353ff 0066 33000000
e8m0 fd1f394e 00fa 7d000000
e8m0 d8122d81 00b0 58000000
e8m0 d8a595a3 00b1 58800000
e8m0 719b9173 00e3 71800000
e8m0 60d937bf 00c1 60800000
e8m0 28aa3fb4 0051 28800000
e8m0 a6865b7e 004d 26800000
e8m0 9a2d0f85 0034 1a000000
e8m0 db23a131 00b6 5b000000
e8m0 d33bbb77 00a6 53000000
e8m0 0e2469e5 001c 0e000000
e8m0 8945749e 0012 09000000
e8m0 df4b8afe 00be 5f000000
e8m0 cb788bfd 0096 4b000000
e8m0 554d9dfe 00aa 55000000
e8m0 9bcfc2ae 0037 1b800000
e8m0 3950ee4a 0072 39000000
e8m0 cd72b2ca 009a 4d000000
e8m0 f53c9e4d 00ea 75000000
e8m0 317f29ec 0062 31000000
e8m0 1a55b3b7 0034 1a000000
e8m0 4d247280 009a 4d000000
e8m0 b21a80db 0064 32000000
e8m0 9f8412ac 003f 1f800000
e8m0 24119ffa 0048 24000000
e8m0 d44ed041 00a8 54000000
e8m0 17bbf273 002f 17800000
e8m0 c91aa232 0092 49000000
e8m0 7bb5a293 00f7 7b800000
e8m0 834ec611 0006 03000000
e8m0 540ff56e 00a8 54000000
e8m0 1cfaf0ee 0039 1c800000
e8m0 0900d73a 0012 09000000
e8m0 26fdedf9 004d 26800000
e8m0 86f0ea67 000d 06800000
e8m0 ca9db972 0095 4a800000
e8m0 5f86b996 00bf 5f800000
e8m0 7645e194 00ec 76000000
e8m0 2a94843e 0055 2a800000
e8m0 6b0a896f 00d6 6b000000
e8m0 57fffdf0 00af 57800000
e8m0 1366632e 0026 13000000
e8m0 ea233b24 00d4 6a000000
e8m0 0830017d 0010 08000000
e8m0 7740215b 00ee 77000000
e8m0 185e4a48 0030 18000000
e8m0 31c57817 0063 31800000
e8m0 8c213c9f 0018 0c000000
e8m0 1de6e0a2 003b 1d800000
e8m0 3036119b 0060 30000000
e8m0 c27fa67f 0084 42000000
e8m0 6d45c90e 00da 6d000000
e8m0 6b9a6ef6 00d7 6b800000
e8m0 633e42f4 00c6 63000000
e8m0 5b842a2b 00b7 5b800000
e8m0 3ac22f98 0075 3a800000
e8m0 92070c01 0024 12000000
e8m0 d64ea2f9 00ac 56000000
e8m0 5678e9cd 00ac 56000000
e8m0 2e76acb6 005c 2e000000
e8m0 9abf7703 0035 1a800000
e8m0 ebab8c0e 00d7 6b800000
e8m0 bb6755d9 0076 3b000000
e8m0 d5b0d5bf 00ab 55800000
e8m0 d225069a 00a4 52000000
e8m0 7c28575e 00f8 7c000000
e8m0 b2eaae07 0065 32800000
e8m0 3d3a47ee 007a 3d000000
e8m0 d0d44550 00a1 50800000
e8m0 81f49c1a 0003 01800000
e8m0 e90ed209 00d2 69000000
e8m0 44a0b87a 0089 44800000
e8m0 2bf5adba 0057 2b800000
e8m0 f9544138 00f2 79000000
e8m0 228d54ed 0045 22800000
e8m0 ec8c8557 00d9 6c800000
e8m0 dff03474 00bf 5f800000
e8m0 c9090707 0092 49000000
e8m0 7499f930 00e9 74800000
e8m0 85d50edd 000b 05800000
e8m0 2958579a 0052 29000000
e8m0 7ac04b4c 00f5 7a800000
e8m0 04c315b1 0009 04800000
e8m0 add61e48 005b 2d800000
e8m0 15ea7206 002b 15800000
e8m0 cc129e65 0098 4c000000
e8m0 5b6d255b 00b6 5b000000
e8m0 92794c30 0024 12000000
e8m0 5883999c 00b1 58800000
e8m0 331cd73b 0066 33000000
e8m0 c222417b 0084 42000000
e8m0 3a21c543 0074 3a000000
e8m0 92d8bf65 0025 12800000
e8m0 8460f183 0008 04000000
e8m0 c5627487 008a 45000000
e8m0 64889b85 00c9 64800000
e8m0 fc538e07 00f8 7c000000
e8m0 c2d77875 0085 42800000
e8m0 dc562c50 00b8 5c000000
e8m0 63598c6b 00c6 63000000
e8m0 40d915d6 0081 40800000
e8m0 1190fff0 0023 11800000
e8m0 5930b4f8 00b2 59000000
e8m0 04abed7b 0009 04800000
e8m0 3150a276 0062 31000000
e8m0 f429bf2d 00e8 74000000
e8m0 6899d96a 00d1 68800000
e8m0 9c4532b0 0038 1c000000
e8m0 d49356f6 00a9 54800000
e8m0 2ce5c6a0 0059 2c800000
e8m0 dff47f3b 00bf 5f800000
e8m0 d44b9879 00a8 54000000
e8m0 6a7ba5c9 00d4 6a000000
e8m0 123c25aa 0024 12000000
e8m0 16efb0af 002d 16800000
e8m0 9c3b88f2 0038 1c000000
e8m0 c1716234 0082 41000000
e8m0 1ab05fa9 0035 1a800000
e8m0 2d38fb40 005a 2d000000
e8m0 198f0af4 0033 19800000
e8m0 3c7194e1 0078 3c000000
e8m0 01a9fb35 0003 01800000
e8m0 cf184709 009e 4f000000
e8m0 92ed8ca2 0025 12800000
e8m0 200a9ec6 0040 20000000
e8m0 c6a159b5 008d 46800000
e8m0 856e8053 000a 05000000
e8m0 4573df72 008a 45000000
e8m0 44ca0da7 0089 44800000
e8m0 14cdc41c 0029 14800000
e8m0 d87a3a8e 00b0 58000000
e8m0 92c97832 0025 12800000
e8m0 ca7689a9 0094 4a000000
e8m0 a12faa16 0042 21000000
e8m0 731359ba 00e6 73000000
e8m0 a31b8527 0046 23000000
e8m0 73a0332e 00e7 73800000
e8m0 4df7a4f6 009b 4d800000
e8m0 95b74427 002b 15800000
e8m0 a58f3fd7 004b 25800000
e8m0 05aa7f4d 000b 05800000
e8m0 70e7e720 00e1 70800000
e8m0 9993f35a 0033 19800000
e8m0 0bf3ab6d 0017 0b800000
e8m0 3b7baf24 0076 3b000000
e8m0 e2e3ca1a 00c5 62800000
e8m0 eab237ff 00d5 6a800000
e8m0 b899f8d6 0071 38800000
e8m0 3c316242 0078 3c000000
e8m0 1f9f7f4a 003f 1f800000
e8m0 4c3e6721 0098 4c000000
e8m0 c4f9f0c5 0089 44800000
e8m0 22216fdc 0044 22000000
e8m0 f83cc2f1 00f0 78000000
e8m0 b648e155 006c 36000000
e8m0 fe3dd9a6 00fc 7e000000
e8m0 2f3761be 005e 2f000000
e8m0 47bbbce7 008f 47800000
e8m0 14603a50 0028 14000000
e8m0 12d1074e 0025 12800000
e8m0 4565fa7b 008a 45000000
e8m0 7563d7c3 00ea 75000000
e8m0 30cb9105 0061 30800000
e8m0 d8f90f0a 00b1 58800000
e8m0 5f55bbee 00be 5f000000
e8m0 f642306b 00ec 76000000
e8m0 186c9aa4 0030 18000000
e8m0 f1b52ec2 00e3 71800000
e8m0 bcc603e1 0079 3c800000
e8m0 d283fe37 00a5 52800000
e8m0 ba1d51ef 0074 3a000000
e8m0 6077f8dc 00c0 60000000
e8m0 5ba8cf10 00b7 5b800000
e8m0 6745f016 00ce 67000000
e8m0 8389eaca 0007 03800000
e8m0 02c92e24 0005 02800000
e8m0 f78c4326 00ef 77800000
e8m0 69bb1a6e 00d3 69800000
e8m0 006840f9 0000 00000000
e8m0 a5a47cd3 004b 25800000
e8m0 ad771ff2 005a 2d000000
e8m0 bd472fa1 007a 3d000000
e8m0 7c7aa3ff 00f8 7c000000
e8m0 97cb2eaf 002f 17800000
e8m0 6bb38129 00d7 6b800000
e8m0 95aff181 002b 15800000
e8m0 55f2c784 00ab 55800000
e8m0 f055ff84 00e0 70000000
e8m0 1034006b 0020 10000000
e8m0 1c5d6a84 0038 1c000000
e8m0 b0bfca36 0061 30800000
e8m0 6d98c001 00db 6d800000
e8m0 48b14e4c 0091 48800000
e8m0 bbdc8bfd 0077 3b800000
e8m0 0f1a240b 001e 0f000000
e8m0 44720413 0088 44000000
e8m0 6864a5e2 00d0 68000000
e8m0 b3d576b6 0067 33800000
e8m0 16ad4780 002d 16800000
e8m0 e3d82c9f 00c7 63800000
e8m0 d2eaa13a 00a5 52800000
e8m0 9b0cf06e 0036 1b000000
e8m0 f177314e 00e2 71000000
e8m0 663f7af9 00cc 66000000
e8m0 8231dd05 0004 02000000
e8m0 a4459032 0048 24000000
e8m0 2d3dcd46 005a 2d000000
e8m0 96dedb23 002d 16800000
e8m0 65ec42fe 00cb 65800000
e8m0 8f4571f8 001e 0f000000
e8m0 5f7bdc0f 00be 5f000000
e8m0 1739c235 002e 17000000
e8m0 67c95f06 00cf 67800000
e8m0 635716ee 00c6 63000000
e8m0 9d19fef7 003a 1d000000
e8m0 175132ec 002e 17000000
e8m0 9fb12893 003f 1f800000
e8m0 6acecaa8 00d5 6a800000
e8m0 5226abb5 00a4 52000000
e8m0 4187f709 0083 41800000
e8m0 4c285cff 0098 4c000000
e8m0 c39f7610 0087 43800000
e8m0 b7c1c975 006f 37800000
e8m0 2fdc2d4a 005f 2f800000
e8m0 59f9a36b 00b3 59800000
e8m0 7eda86af 00fd 7e800000
e8m0 22fbb282 0045 22800000
e8m0 2453c2ab 0048 24000000
e8m0 5ab0352b 00b5 5a800000
e8m0 0c7c9763 0018 0c000000
e8m0 90c31e0e 0021 10800000
e8m0 2388b58e 0047 23800000
e8m0 6d4d7a40 00da 6d000000
e8m0 19029d2f 0032 19000000
e8m0 b6a785c6 006d 36800000
e8m0 d55d68e3 00aa 55000000
e8m0 c43d1dcf 0088 44000000
e8m0 83ac7702 0007 03800000
e8m0 40532ee2 0080 40000000
e8m0 0bba7855 0017 0b800000
e8m0 f5a53701 00eb 75800000
e8m0 76d020c8 00ed 76800000
e8m0 820cf59a 0004 02000000
e8m0 9f98a9ce 003f 1f800000
e8m0 53b4db5a 00a7 53800000
e8m0 3b8b2d5b 0077 3b800000
e8m0 cfa878af 009f 4f800000
e8m0 898bcdc1 0013 09800000
e8m0 19a4e056 0033 19800000
e8m0 87922350 000f 07800000
e8m0 fa184f02 00f4 7a000000
e8m0 70772c2c 00e0 70000000
e8m0 cf3fc396 009e 4f000000
e8m0 fa4dd668 00f4 7a000000
e8m0 1a71293f 0034 1a000000
e8m0 f57d4c2b 00ea 75000000
e8m0 708c18ad 00e1 70800000
e8m0 e6334ad4 00cc 66000000
e8m0 65a5a82b 00cb 65800000
e8m0 f47dde71 00e8 74000000
e8m0 f6fcbbba 00ed 76800000
e8m0 125e4206 0024 12000000
e8m0 24d214d9 0049 24800000
e8m0 be33f1b0 007c 3e000000
e8m0 dc411ef9 00b8 5c000000
e8m0 b8cce9a2 0071 38800000
e8m0 794839d7 00f2 79000000
e8m0 3297d13c 0065 32800000
e8m0 163302ec 002c 16000000
e8m0 4de9d3a1 009b 4d800000
e8m0 aec2acf6 005d 2e800000
e8m0 db733f1c 00b6 5b000000
e8m0 d17c650c 00a2 51000000
e8m0 fdf0ffa6 00fb 7d800000
e8m0 38ee4dd4 0071 38800000
e8m0 a6c0cc69 004d 26800000
e8m0 382f2521 0070 38000000
e8m0 0c98c9e4 0019 0c800000
e8m0 b440bbcb 0068 34000000
e8m0 cf00d404 009e 4f000000
e8m0 e8a5026c 00d1 68800000
e8m0 7d02443c 00fa 7d000000
e8m0 5a2c595e 00b4 5a000000
e8m0 8ef33b76 001d 0e800000
e8m0 53fd9dbb 00a7 53800000
e8m0 f6097ddf 00ec 76000000
e8m0 ba025842 0074 3a000000
e8m0 9986fe29 0033 19800000
e8m0 7cd50a32 00f9 7c800000
e8m0 40a9e5c3 0081 40800000
e8m0 6ed9c53c 00dd 6e800000
e8m0 ca91ea27 0095 4a800000
e8m0 b4ecaa9f 0069 34800000
e8m0 5264a9d1 00a4 52000000
e8m0 ae24eff8 005c 2e000000
e8m0 22cda95b 0045 22800000
e8m0 523f9ace 00a4 52000000
e8m0 44c54e09 0089 44800000
e8m0 acf955a3 0059 2c800000
e8m0 a7bb0b5f 004f 27800000
e8m0 274a9ccf 004e 27000000
e8m0 c6ac4f53 008d 46800000
e8m0 57cfa058 00af 57800000
e8m0 1b012c95 0036 1b000000
e8m0 a5911cce 004b 25800000
e8m0 2dbd49d1 005b 2d800000
e8m0 ef8acc2c 00df 6f800000
e8m0 39a60419 0073 39800000
e8m0 98ee6d74 0031 18800000
e8m0 64c61acd 00c9 64800000
e8m0 882c8750 0010 08000000
e8m0 e4131439 00c8 64000000
e8m0 4d4f9e9f 009a 4d000000
e8m0 1da7b9c0 003b 1d800000
e8m0 dbc2ac92 00b7 5b800000
e8m0 6bab07b9 00d7 6b800000
e8m0 95d2f141 002b 15800000
e8m0 6b1c7676 00d6 6b000000
e8m0 d60258cd 00ac 56000000
e8m0 b5875816 006b 35800000
e8m0 1c574185 0038 1c000000
e8m0 4fac7e28 009f 4f800000
e8m0 d5142353 00aa 55000000
e8m0 87f08549 000f 07800000
e8m0 e324ef6f 00c6 63000000
e8m0 15b3193e 002b 15800000
e8m0 34ffa93a 0069 34800000
e8m0 990b1c99 0032 19000000
e8m0 1f6d067a 003e 1f000000
e8m0 b8f61bb7 0071 38800000
e8m0 ba6666d0 0074 3a000000
e8m0 1c5e6bfe 0038 1c000000
e8m0 7b9866fa 00f7 7b800000
e8m0 c78d0f73 008f 47800000
e8m0 e3e0f7d5 00c7 63800000
e8m0 5f39e6a9 00be 5f000000
e8m0 885ad482 0010 08000000
e8m0 3c312845 0078 3c000000
e8m0 0afd7a28 0015 0a800000
e8m0 2d317730 005a 2d000000
e8m0 eb4a23bd 00d6 6b000000
e8m0 54e9b16e 00a9 54800000
e8m0 f32bb3a8 00e6 73000000
e8m0 02f0912d 0005 02800000
e8m0 1b33b393 0036 1b000000
e8m0 6122d94a 00c2 61000000
e8m0 bea6f89c 007d 3e800000
e8m0 86cdb27c 000d 06800000
e8m0 5489b23a 00a9 54800000
e8m0 5d3d82d5 00ba 5d000000
e8m0 51379291 00a2 51000000
e8m0 f3287fde 00e6 73000000
e8m0 851cb669 000a 05000000
e8m0 e0dca271 00c1 60800000
e8m0 b12820f0 0062 31000000
e8m0 11e735b3 0023 11800000
e8m0 131ae3a9 0026 13000000
e8m0 3e46c2d7 007c 3e000000
e8m0 545570aa 00a8 54000000
e8m0 4c0b82b4 0098 4c000000
e8m0 c66a35df 008c 46000000
e8m0 91c4ec55 0023 11800000
e8m0 8098d8e2 0001 00800000
e8m0 aefb0636 005d 2e800000
e8m0 735ecde3 00e6 73000000
e8m0 883ba433 0010 08000000
e8m0 8be61c9e 0017 0b800000
e8m0 d57ce84e 00aa 55000000
e8m0 b40bfd71 0068 34000000
e8m0 274f2e1c 004e 27000000
e8m0 e37ec75a 00c6 63000000
e8m0 40bd02db 0081 40800000
e8m0 239e1be5 0047 23800000
e8m0 12cffe09 0025 12800000
e8m0 54304196 00a8 54000000
e8m0 961a99c9 002c 16000000
e8m0 71711782 00e2 71000000
e8m0 062ae044 000c 06000000
e8m0 8567b0be 000a 05000000
e8m0 fb2be84e 00f6 7b000000
e8m0 e96aed02 00d2 69000000
e8m0 8573903a 000a 05000000
e8m0 8470bbf5 0008 04000000
e8m0 19258f98 0032 19000000
e8m0 208615b1 0041 20800000
e8m0 6d3099d0 00da 6d000000
e8m0 edbfbd31 00db 6d800000
e8m0 31797dcc 0062 31000000
e8m0 9b294c46 0036 1b000000
e8m0 ca8d8261 0095 4a800000
e8m0 7b375e4f 00f6 7b000000
e8m0 b199d7d1 0063 31800000
e8m0 cc03af42 0098 4c000000
e8m0 bd2e19bb 007a 3d000000
e8m0 a37ed1a6 0046 23000000
e8m0 6fbec41e 00df 6f800000
e8m0 c3221ce2 0086 43000000
e8m0 ae39a7ca 005c 2e000000
e8m0 fa24c605 00f4 7a000000
e8m0 9919ffa0 0032 19000000
e8m0 c4ff04c5 0089 44800000
e8m0 44bf65af 0089 44800000
e8m0 2a2e5b4c 0054 2a000000
e8m0 22d4ed1a 0045 22800000
e8m0 8e341233 001c 0e000000
e8m0 7f73fcd7 00fe 7f000000
e8m0 a6d23d2c 004d 26800000
e8m0 d672ebbb 00ac 56000000
e8m0 028cbb9b 0005 02800000
e8m0 fce5dbc2 00f9 7c800000
e8m0 41e3e43f 0083 41800000
e8m0 13b0394b 0027 13800000
e8m0 4031c3c6 0080 40000000
e8m0 28217fd5 0050 28000000
e8m0 015aad75 0002 01000000
e8m0 fc3949a6 00f8 7c000000
e8m0 8bbef4c8 0017 0b800000
e8m0 a22bda24 0044 22000000
e8m0 7b6bb7cd 00f6 7b000000
e8m0 0a787d37 0014 0a000000
e8m0 34c85308 0069 34800000
e8m0 41b72b17 0083 41800000
e8m0 be45d145 007c 3e000000
e8m0 d9020cd1 00b2 59000000
e8m0 7dcf15d4 00fb 7d800000
e8m0 c895de90 0091 48800000
e8m0 8962e8f3 0012 09000000
e8m0 0167acee 0002 01000000
e8m0 c041eb20 0080 40000000
e8m0 4207bbfe 0084 42000000
e8m0 1003022c 0020 10000000
e8m0 cbb49bda 0097 4b800000
e8m0 4dceda76 009b 4d800000
e8m0 f05640a1 00e0 70000000
e8m0 838c9784 0007 03800000
e8m0 b77463e7 006e 37000000
e8m0 d4e87fed 00a9 54800000
e8m0 0c8259d2 0019 0c800000
e8m0 5bbafec1 00b7 5b800000
e8m0 7572fae7 00ea 75000000
e8m0 b5a3112d 006b 35800000
e8m0 d7b5f63a 00af 57800000
e8m0 dd2e40dc 00ba 5d000000
e8m0 b60df8d7 006c 36000000
e8m0 7e2c942e 00fc 7e000000
e8m0 d1282d49 00a2 51000000
e8m0 eb2aca2d 00d6 6b000000
e8m0 c6d72338 008d 46800000
e8m0 97b3a584 002f 17800000
e8m0 30f538ad 0061 30800000
e8m0 4c8fd5a4 0099 4c800000
e8m0 03677e64 0006 03000000
e8m0 c76a08bf 008e 47000000
e8m0 58150b51 00b0 58000000
e8m0 e258a9fc 00c4 62000000
e8m0 8c1a086e 0018 0c000000
e8m0 30123221 0060 30000000
e8m0 28cf1cd4 0051 28800000
e8m0 5083f03d 00a1 50800000
e8m0 ed09fdd5 00da 6d000000
e8m0 a4dc6b5f 0049 24800000
e8m0 1009d697 0020 10000000
e8m0 e9795673 00d2 69000000
e8m0 be6e783d 007c 3e000000
e8m0 90dfe12d 0021 10800000
e8m0 ad4956d2 005a 2d000000
e8m0 67ae4445 00cf 67800000
e8m0 94b96da1 0029 14800000
e8m0 caa93f75 0095 4a800000
e8m0 77819118 00ef 77800000
e8m0 060a6f0f 000c 06000000
e8m0 0a7daa2e 0014 0a000000
e8m0 03b4abdd 0007 03800000
e8m0 e92da750 00d2 69000000
e8m0 f8230c73 00f0 78000000
e8m0 bfc464e6 007f 3f800000
e8m0 8ff6b226 001f 0f800000
e8m0 3fbd6b6a 007f 3f800000
e8m0 bb2ba619 0076 3b000000
e8m0 dd24437b 00ba 5d000000
e8m0 b0a47ecf 0061 30800000
e8m0 bcd6e552 0079 3c800000
e8m0 5ea4f2f4 00bd 5e800000
e8m0 df9afeae 00bf 5f800000
e8m0 48ea31b3 0091 48800000
e8m0 479c5106 008f 47800000
e8m0 350d47ce 006a 35000000
e8m0 d23e3105 00a4 52000000
e8m0 788ad0d4 00f1 78800000
e8m0 9707ada4 002e 17000000
e8m0 5e32b2bb 00bc 5e000000
e8m0 56840512 00ad 56800000
e8m0 4d7c5921 009a 4d000000
e8m0 5b0d6d6f 00b6 5b000000
e8m0 5a10276a 00b4 5a000000
e8m0 6443abbd 00c8 64000000
e8m0 a3fb7f5b 0047 23800000
e8m0 80906c47 0001 00800000
e8m0 feaf3de3 00fd 7e800000
e8m0 78face3f 00f1 78800000
e8m0 1a03b477 0034 1a000000
e8m0 cf4c8a04 009e 4f000000
e8m0 2fe1d7ac 005f 2f800000
e8m0 0f74efdd 001e 0f000000
e8m0 63a5287b 00c7 63800000
e8m0 0f64ffbe 001e 0f000000
e8m0 a74c1679 004e 27000000
e8m0 5ee3891d 00bd 5e800000
e8m0 7b7b00e2 00f6 7b000000
e8m0 1460210a 0028 14000000
e8m0 4cef0231 0099 4c800000
e8m0 c4629336 0088 44000000
e8m0 23acfe03 0047 23800000
e8m0 eabed558 00d5 6a800000
e8m0 74b79c1d 00e9 74800000
e8m0 8a8d32f6 0015 0a800000
e8m0 3b8afc2d 0077 3b800000
e8m0 5cbd1ea8 00b9 5c800000
e8m0 19657b97 0032 19000000
e8m0 c8e064e1 0091 48800000
e8m0 b8dad076 0071 38800000
e8m0 4e87b617 009d 4e800000
e8m0 fde7d777 00fb 7d800000
e8m0 f7a9c496 00ef 77800000
e8m0 5a736e3c 00b4 5a000000
e8m0 f3035043 00e6 73000000
e8m0 ac9c93f3 0059 2c800000
e8m0 c7855f18 008f 47800000
e8m0 2620ec9c 004c 26000000
e8m0 4ab5fc85 0095 4a800000
e8m0 fcc39cb4 00f9 7c800000
e8m0 4ea19f8a 009d 4e800000
e8m0 a10ff63d 0042 21000000
e8m0 64c509f7 00c9 64800000
e8m0 2815e73d 0050 28000000
e8m0 72515846 00e4 72000000
e8m0 827ae98d 0004 02000000
e8m0 1205cb12 0024 12000000
e8m0 07f3abaa 000f 07800000
e8m0 a1908ee0 0043 21800000
e8m0 07b20d38 000f 07800000
